|     src_pathname     |             src_function             |     access     |     dst_pathname     |             dst_function             | bitwiseAndExpr |                        bitwiseAndExprLiteral                        |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | curr_qh & ~15                                                       |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | curr_qh & ~15                                                       |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | curr_qh & ~15                                                       |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | curr_qh & ~15                                                       |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | is_valid                             | ... & ...      | link & 1                                                            |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | is_qh                                | ... & ...      | link & 2                                                            |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_read_td                         | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | depth_first                          | ... & ...      | link & 4                                                            |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | ctrl           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | td.ctrl & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | curr_qh & ~15                                                       |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | curr_qh & ~15                                                       |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | curr_qh & ~15                                                       |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | curr_qh & ~15                                                       |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | curr_qh & ~15                                                       |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | is_valid                             | ... & ...      | link & 1                                                            |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | is_qh                                | ... & ...      | link & 2                                                            |
| hw/usb/hcd-uhci.c    | uhci_process_frame                   | link           | hw/usb/hcd-uhci.c    | uhci_read_td                         | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->token & 255                                                     |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->token >> 8 & 127                                                |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->token >> 15 & 15                                                |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | td.ctrl & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->token >> 21 + 1 & 2047                                          |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | ptd.ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 25                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & ~2047                                                    |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | len - 1 & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | token          | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td                       | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_queue_fill                      | link           | hw/usb/hcd-uhci.c    | is_valid                             | ... & ...      | link & 1                                                            |
| hw/usb/hcd-uhci.c    | uhci_queue_fill                      | link           | hw/usb/hcd-uhci.c    | uhci_read_td                         | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_queue_fill                      | link           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | plink & ~15                                                         |
| hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | ptd.ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_queue_fill                      | link           | hw/usb/hcd-uhci.c    | is_valid                             | ... & ...      | link & 1                                                            |
| hw/usb/hcd-uhci.c    | uhci_queue_fill                      | link           | hw/usb/hcd-uhci.c    | uhci_read_td                         | ... & ...      | link & ~15                                                          |
| hw/usb/hcd-uhci.c    | uhci_queue_fill                      | link           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | plink & ~15                                                         |
| hw/usb/hcd-uhci.c    | uhci_queue_token                     | token          | hw/usb/hcd-uhci.c    | uhci_queue_token                     | ... & ...      | td->token & 15 << 15                                                |
| hw/usb/hcd-uhci.c    | uhci_queue_token                     | token          | hw/usb/hcd-uhci.c    | uhci_queue_token                     | ... & ...      | td->token & 524032                                                  |
| hw/usb/hcd-uhci.c    | uhci_queue_token                     | token          | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | queue->token >> 8 & 127                                             |
| hw/usb/hcd-uhci.c    | uhci_queue_token                     | token          | hw/usb/hcd-uhci.c    | uhci_queue_token                     | ... & ...      | td->token & 524287                                                  |
| hw/usb/hcd-uhci.c    | uhci_queue_token                     | token          | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | queue->token >> 8 & 127                                             |
| hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | td.ctrl & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | ptd.ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 25                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & ~2047                                                    |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | td.ctrl & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | ptd.ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 25                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & ~2047                                                    |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | td.ctrl & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | ptd.ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 25                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & ~2047                                                    |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | td.ctrl & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | ptd.ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 25                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & ~2047                                                    |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | td.ctrl & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | ptd.ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 25                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & ~2047                                                    |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | td.ctrl & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | ptd.ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 25                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & ~2047                                                    |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | token          | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->token >> 21 + 1 & 2047                                          |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | token          | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->token & 255                                                     |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 25                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | td.ctrl & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | ptd.ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 25                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & ~2047                                                    |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_process_frame                   | ... & ...      | td.ctrl & 2047                                                      |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 29                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td                       | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_fill                      | ... & ...      | ptd.ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_queue_verify                    | ... & ...      | td->ctrl & 1 << 23                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_handle_td_error                 | ... & ...      | td->ctrl & 1 << 24                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & 1 << 25                                                  |
| hw/usb/hcd-uhci.c    | uhci_complete_td                     | ctrl           | hw/usb/hcd-uhci.c    | uhci_complete_td                     | ... & ...      | td->ctrl & ~2047                                                    |
